Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Kamar Aiken,,,Q,,,,,Q,,O,,,,,,,28,wr,1000000,Colts,2017
Henry Anderson,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,26,LDE,629500,Colts,2017
Deyshawn Bond,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Jonathan Bostic,,,,,,Q,,,,,,,,,IR,IR,26,RILB,690000,Colts,2017
Quan Bray,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Chris Briggs,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Darius Butler,,O,Q,,,,,Q,,,,,,,,,,,,Colts,2017
Anthony Castonzo,,,,,,,,,Q,,,,,,,,29,LT,1000000,Colts,2017
Chris Culliver,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Darrell Daniels,,,,,,,Q,,,,O,O,O,O,,,,,,Colts,2017
Vontae Davis,O,O,D,,,,,,,,,,,,,,29,RCB,9000000,Colts,2017
Pierre Desir,,,,,,,,,,,,,IR,IR,IR,IR,27,rcb,690000,Colts,2017
Jack Doyle,,,,,O,,,,,,,,,,,,,,,Colts,2017
Matthias Farley,,,,Q,,,,,,,,,,,,,25,SS,540000,Colts,2017
Clayton Geathers,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,IR,,,,,Colts,2017
Denzelle Good,,IR,IR,IR,IR,IR,IR,IR,IR,,,,Q,,O,O,,,,Colts,2017
T.J. Green,,,,,,,Q,Q,,,,,,,,,22,fs,639420,Colts,2017
Nate Hairston,,,,,O,,,,,,,,,O,,,,,,Colts,2017
Johnathan Hankins,,,,,,,,,,,,,,,,O,25,RDE,3000000,Colts,2017
T.Y. Hilton,,,,,,,,,,Q,,,,,,,,,,Colts,2017
Krishawn Hogan,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Malik Hooker,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,21,FS,465000,Colts,2017
Margus Hunt,,,,,,,,,,,Q,,,,,,30,lde,1100000,Colts,2017
Edwin Jackson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Matt Jones,,,,,D,,,,O,,,,,,,,,,,Colts,2017
Kyle Kalis,,,,,,,,,,,Q,,,,,,,,,Colts,2017
Ryan Kelly,O,O,O,O,,,Q,Q,,,,IR,IR,IR,IR,IR,24,C,925045,Colts,2017
Kendall Langford,IR,IR,IR,IR,IR,IR,IR,IR,,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Andrew Luck,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Marlon Mack,,,O,O,,,,,,,,,,,,,,,,Colts,2017
Rashaan Melvin,,,,,Q,,,O,,,,IR,IR,IR,IR,IR,28,LCB,775000,Colts,2017
Jack Mewhort,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,26,RG,907337,Colts,2017
Christine Michael,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Christopher Milton,,,Q,Q,,,,,,,,,Q,,,,,,,Colts,2017
Tevin Mitchel,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Donte Moncrief,,,,,,,,,,,,Q,O,O,O,Q,24,WR,1797000,Colts,2017
Darryl Morris,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,IR,IR,,,,,Colts,2017
Antonio Morrison,,O,,,,,,,,,,,,,,,23,LILB,540000,Colts,2017
Deiontrez Mount,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,,IR,,,,,Colts,2017
Blake Muir,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Colts,2017
Michael Person,,,,,,,,,,,,,Q,,,,,,,Colts,2017
Hassan Ridgeway,,,,,,,,,,,O,O,,,,,,,,Colts,2017
