Player,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Age,Pos,Salary,Team,Year
Antoine Bethea,,,,,,,,,,,,,,,Q,IR,,,,Cardinals,2017
Alex Boone,,,,O,Q,,,,,,,,,,,,30,LG,1400000,Cardinals,2017
Tyvon Branch,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,31,SS,1000000,Cardinals,2017
Aaron Brewer,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,,,,,,,Cardinals,2017
John Brown,,O,O,Q,Q,,,,,Q,O,O,O,O,Q,,27,wr,1797000,Cardinals,2017
Deone Bucannon,O,D,Q,,,,,,,,,O,,,,,25,LILB,1471255,Cardinals,2017
Josh Bynes,,,,,,,,,,,,,,,O,Q,,,,Cardinals,2017
Karlos Dansby,,,,,,Q,Q,Q,,,,,,,Q,,36,RILB,1000000,Cardinals,2017
Aaron Dobson,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Andre Ellington,,,,,,,Q,Q,,,,,,,,,,,,Cardinals,2017
Rudy Ford,,,,,,,,,,,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Alani Fua,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Brittan Golden,,,,,,,,Q,Q,,Q,,,,IR,IR,,,,Cardinals,2017
Markus Golden,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Jermaine Gresham,,Q,Q,,,,,,,,,,,Q,,,29,TE,2000000,Cardinals,2017
D.J. Humphries,,O,O,Q,O,,,,,IR,IR,IR,IR,IR,IR,IR,24,LT,1245192,Cardinals,2017
Mike Iupati,Q,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
David Johnson,,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Jarvis Jones,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
T.J. Logan,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Gabe Martin,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,O,Q,,,,,Cardinals,2017
Josh Mauro,,,,,,,,,,,Q,Q,Q,Q,,,26,LDE,750000,Cardinals,2017
Ifeanyi Momah,,,,,,,,,,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
Daniel Munyer,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
JJ Nelson,,,Q,Q,Q,,,,,,,,Q,,,,25,wr,615000,Cardinals,2017
Troy Niklas,,Q,,,,,,,,,,Q,,,O,Q,25,TE,968632,Cardinals,2017
Robert Nkemdiche,Q,Q,,O,O,Q,Q,,,,,,,,,,,,,Cardinals,2017
Carson Palmer,,,,,,,,IR,IR,IR,IR,IR,IR,IR,IR,IR,38,QB,15500000,Cardinals,2017
Elijhaa Penny,,,,,,,,,,,Q,,,,,Q,,,,Cardinals,2017
Corey Peters,,,,,,Q,,,,O,O,O,Q,Q,,,29,NT,2750000,Cardinals,2017
Adrian Peterson,,,,,,,,,,,,IR,IR,O,IR,IR,32,RB,1000000,Cardinals,2017
Patrick Peterson,,,,,,Q,,,,,,,Q,,,,,,,Cardinals,2017
Olsen Pierre,,,,,,O,Q,,,,,,,,Q,,26,lde,540000,Cardinals,2017
Frostee Rucker,,,,,,,,Q,,,,,,,,,34,RDE,1000000,Cardinals,2017
A.Q. Shipley,,,,,,,,,,Q,,,,,,,31,C,775000,Cardinals,2017
Drew Stanton,,,,,,,,,,Q,Q,,,,,,,,,Cardinals,2017
Jared Veldheer,,,,,,Q,,,,,,,Q,IR,IR,IR,30,RT,6500000,Cardinals,2017
Earl Watford,,,,,,,,,,,,,,O,O,Q,27,RG,592647,Cardinals,2017
John Wetzel,,,,,,,,,,Q,,,,,,,26,LT,540000,Cardinals,2017
Chad Williams,,,,,,,,Q,Q,,,,,,Q,,,,,Cardinals,2017
Kerwynn Williams,,,,,,,,,,,,,,,Q,Q,,,,Cardinals,2017
Xavier Williams,,,,,,,Q,,,,,,,,,,,,,Cardinals,2017
Ronald Zamort,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,IR,,,,Cardinals,2017
